instance,algorithm,seed,objv,lb,bkv,bklb,grid,distribution
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,6,1149.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,8,1110.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,5,1123.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,3,1109.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,1,1537.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,10,1534.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,6,1533.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,2,1531.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,5,1531.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,8,1529.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,7,1529.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,3,1532.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,4,1532.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,9,1531.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,6,1552.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,9,1553.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,10,1553.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,7,1551.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,8,1551.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,2,1551.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,1,1551.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,3,1550.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,5,1546.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,4,1550.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,6,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,3,1115.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,1,1111.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,4,1120.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,7,1117.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,5,1107.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,10,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,2,1111.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,8,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,9,1115.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,7,1118.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,9,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,1,1111.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,2,1110.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,10,1111.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,4,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,8,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,5,1117.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,6,1119.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,3,1119.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,3,1109.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,2,1112.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,9,1126.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,5,1123.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,6,1149.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,4,1113.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,1,1117.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,7,1122.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,8,1110.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,10,1118.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,3,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,9,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,10,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,8,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,6,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,1,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,7,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,4,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,2,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,5,1436.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,3,1600.0,678.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,9,1600.0,631.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,7,1594.0,646.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,5,1599.0,650.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,10,1595.0,640.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,6,1586.0,677.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,1,1599.0,655.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,4,1600.0,607.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,8,1589.0,660.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,2,1600.0,635.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,3,1600.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,1,1599.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,10,1600.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,2,1600.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,7,1599.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,6,1597.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,9,1598.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,5,1600.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,8,1600.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,4,1597.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,RS,1,1563.0,0.0,1107.0,678.0,40x40,10
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,7,327.0,187.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,10,289.0,185.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,8,293.0,192.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,6,307.0,193.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,4,332.0,190.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,2,315.0,186.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,9,334.0,188.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,5,328.0,192.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,3,304.0,188.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,1,282.0,191.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,4,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,3,287.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,1,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,10,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,9,289.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,8,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,5,288.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,2,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,6,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,7,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,8,298.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,2,362.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,7,359.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,10,338.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,9,300.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,5,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,1,364.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,6,287.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,3,356.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,4,363.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,4,296.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,2,299.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,6,295.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,3,304.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,7,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,10,298.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,5,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,9,296.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,1,298.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,8,296.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,4,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,10,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,8,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,5,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,2,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,7,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,1,295.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,9,297.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,3,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,6,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,7,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,2,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,1,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,6,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,9,295.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,10,288.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,5,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,4,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,8,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,3,289.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,2,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,8,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,3,287.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,1,291.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,10,294.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,9,289.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,6,292.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,7,293.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,5,288.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,4,290.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,3,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,8,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,2,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,10,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,6,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,4,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,1,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,9,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,7,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,5,369.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,1,307.0,244.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,6,325.0,246.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,2,347.0,241.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,9,318.0,236.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,4,334.0,245.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,5,346.0,242.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,3,355.0,242.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,7,332.0,237.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,10,311.0,248.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,8,293.0,240.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,7,375.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,1,303.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,3,361.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,10,373.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,6,323.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,2,375.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,5,361.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,9,338.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,4,345.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,8,367.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,RS,1,376.0,0.0,282.0,248.0,20x20,5
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,1,296.0,122.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,3,350.0,124.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,10,365.0,124.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,7,337.0,121.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,2,343.0,122.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,4,271.0,121.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,9,337.0,125.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,5,333.0,124.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,8,333.0,124.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,6,335.0,126.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,8,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,5,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,10,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,2,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,6,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,7,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,4,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,1,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,9,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,3,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,7,386.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,6,387.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,3,388.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,1,385.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,5,385.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,10,386.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,8,387.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,4,386.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,9,386.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,2,386.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,10,329.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,2,388.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,6,387.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,1,385.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,3,388.0,0.0,270.0,226.0,20x20,20
